Time,Container,From,To,CTMType
11/30/2021 23:55,MSMU8522353,RTG25,DD5_588_B_4,CheToStack
11/30/2021 23:55,S0025373864,RTG20,CC2_356_D_2,CheToStack
11/30/2021 23:55,S0025373865,RTG21,CC1_162_D_1,CheToStack
11/30/2021 23:55,SMCU1213188,RTG26,EE2_316_C_2,CheToStack
11/30/2021 23:55,BMOU6110054,RTG24,198088,CheToTruck
11/30/2021 23:56,HPCU4097872,RTG28,CC5_496_F_3,CheToStack
11/30/2021 23:56,SDCU6119860,RTG27,212843,CheToTruck
11/30/2021 23:57,S0025373878,RTG21,CC1_162_D_2,CheToStack
11/30/2021 23:57,S0025373876,RTG16,348300,CheToTruck
11/30/2021 23:57,BMOU6907860,RTG25,360955,CheToTruck
11/30/2021 23:57,DFSU6903532,RTG28,CC5_496_F_3,CheToStack
11/30/2021 23:57,FFAU4157428,RTG22,309842,CheToTruck
11/30/2021 23:58,CAAU5786226,RTG21,CC1_162_D_3,CheToStack
11/30/2021 23:58,MEDU4587990,RTG24,345791,CheToTruck
11/30/2021 23:59,S0025373899,RTG28,CC5_496_E_2,CheToStack
11/30/2021 23:59,MSMU5613716,RTG22,MM5_512_A_4,CheToStack
11/30/2021 23:59,CAAU5817820,RTG21,UTR5603,CheToTruck
12/1/2021 0:00,MEDU7277495,RTG23,UTR20220,CheToTruck
12/1/2021 0:00,S0025373915,RTG16,MM6_617_A_1,CheToStack
12/1/2021 0:01,MSMU5740860,RTG22,MM5_512_A_5,CheToStack
12/1/2021 0:01,MSMU6589105,RTG26,EE2_316_C_3,CheToStack
12/1/2021 0:01,MEDU8756419,RTG23,EE1_214_D_4,CheToStack
12/1/2021 0:01,TEMU8193025,RTG28,CC5_496_D_1,CheToStack
12/1/2021 0:02,S0025373929,RTG16,MM6_617_A_2,CheToStack
12/1/2021 0:02,SUDU8641313,RTG22,MM5_512_B_5,CheToStack
12/1/2021 0:02,S0025373931,RTG24,DD2_328_E_1,CheToStack
12/1/2021 0:03,MEDU9681607,RTG28,CC5_496_D_2,CheToStack
12/1/2021 0:03,CNIU1220821,RTG16,MM6_617_B_4,CheToStack
12/1/2021 0:03,FBLU0038210,RTG23,EE1_214_C_4,CheToStack
12/1/2021 0:04,S0025373925,RTG20,334073,CheToTruck
12/1/2021 0:04,CAIU7276121,RTG24,DD2_328_E_2,CheToStack
12/1/2021 0:04,MSMU6241444,RTG28,CC5_496_E_3,CheToStack
12/1/2021 0:04,MSMU6596336,RTG22,353400,CheToTruck
12/1/2021 0:04,GLDU0676193,RTG26,EE2_316_C_4,CheToStack
12/1/2021 0:04,TEMU2726847,RTG16,334115,CheToTruck
12/1/2021 0:05,TLLU7858533,RTG28,CC5_496_C_3,CheToStack
12/1/2021 0:05,TCKU7247903,RTG27,EE5_502_D_4,CheToStack
12/1/2021 0:05,SUDU8641313,RTG22,MM5_512_C_1,CheToStack
12/1/2021 0:06,FCIU8031707,RTG23,EE1_218_A_2,CheToStack
12/1/2021 0:06,MEDU9693188,RTG24,89882,CheToTruck
12/1/2021 0:06,SMCU2025647,RTG25,175342,CheToTruck
12/1/2021 0:06,TRHU5599360,RTG28,CC5_496_D_4,CheToStack
12/1/2021 0:06,HASU5099459,RTG27,EE5_502_B_4,CheToStack
12/1/2021 0:07,CXDU2064788,RTG23,EE1_218_C_4,CheToStack
12/1/2021 0:07,MSMU5740860,RTG22,MM5_512_C_2,CheToStack
12/1/2021 0:08,MSMU5613716,RTG22,MM5_512_C_3,CheToStack
12/1/2021 0:08,MSMU7505794,RTG23,EE1_218_E_4,CheToStack
12/1/2021 0:08,MSCU9668759,RTG27,321137,CheToTruck
12/1/2021 0:08,MSDU1881376,RTG24,DD2_335_C_1,CheToStack
12/1/2021 0:09,MSDU1607283,RTG21,Unknown,CheToTruck
12/1/2021 0:09,MSMU6278253,RTG16,203092,CheToTruck
12/1/2021 0:09,FCIU4093320,RTG24,DD2_335_C_2,CheToStack
12/1/2021 0:10,HASU5099459,RTG27,EE5_502_F_1,CheToStack
12/1/2021 0:10,FSCU7561548,RTG25,299902,CheToTruck
12/1/2021 0:10,MEDU6160740,RTG24,DD2_335_C_3,CheToStack
12/1/2021 0:11,MSMU8611569,RTG23,EE1_190_A_1,CheToStack
12/1/2021 0:11,CAIU2982721,RTG24,113366,CheToTruck
12/1/2021 0:12,MSDU7963430,RTG26,EE2_348_D_4,CheToStack
12/1/2021 0:12,S0025370571,RTG21,197034,CheToTruck
12/1/2021 0:13,S0025374042,RTG16,MM5_568_E_2,CheToStack
12/1/2021 0:13,MSMU5613296,RTG22,MM5_516_E_2,CheToStack
12/1/2021 0:13,SZLU9263269,RTG23,319503,CheToTruck
12/1/2021 0:13,SMCU1234637,RTG16,MM5_568_E_3,CheToStack
12/1/2021 0:14,S0025374050,RTG25,313575,CheToTruck
12/1/2021 0:14,GLDU7562119,RTG22,MM5_516_F_1,CheToStack
12/1/2021 0:15,MSMU6343641,RTG16,UTR20222,CheToTruck
12/1/2021 0:15,SEGU6894652,RTG21,CC1_122_E_4,CheToStack
12/1/2021 0:15,MSMU8076760,RTG22,MM5_516_E_3,CheToStack
12/1/2021 0:15,MSMU5742523,RTG27,EE5_496_E_3,CheToStack
12/1/2021 0:16,MSMU6343641,RTG16,UTR20222,CheToTruck
12/1/2021 0:17,MSMU5415808,RTG25,DD3_424_E_3,CheToStack
12/1/2021 0:17,MSCU4897351,RTG21,197034,CheToTruck
12/1/2021 0:17,MSDU7284681,RTG27,UTR19000,CheToTruck
12/1/2021 0:17,MSMU6245183,RTG22,Unknown,CheToTruck
12/1/2021 0:17,DRYU2496470,RTG24,DD2_283_B_2,CheToStack
12/1/2021 0:17,TRHU8072372,RTG28,CC3_380_A_1,CheToStack
12/1/2021 0:18,S0025374098,RTG25,DD3_424_A_4,CheToStack
12/1/2021 0:18,CAIU4359290,RTG16,MM5_564_E_2,CheToStack
12/1/2021 0:18,TGHU0488680,RTG24,DD2_283_B_3,CheToStack
12/1/2021 0:19,SMCU1015813,RTG16,204024,CheToTruck
12/1/2021 0:19,MSMU6163125,RTG25,DD3_424_A_5,CheToStack
12/1/2021 0:19,FBIU0300198,RTG24,DD2_283_B_4,CheToStack
12/1/2021 0:19,S0025372937,RTG26,EE2_352_A_2,CheToStack
12/1/2021 0:20,S0025374112,RTG20,CC2_318_F_1,CheToStack
12/1/2021 0:21,FFAU1677534,RTG25,DD3_424_A_5,CheToStack
12/1/2021 0:21,FCIU9071920,RTG21,345537,CheToTruck
12/1/2021 0:21,MEDU8608704,RTG22,MM3_462_A_3,CheToStack
12/1/2021 0:21,S0025374130,RTG28,359446,CheToTruck
12/1/2021 0:22,CLHU9062427,RTG22,MM3_462_D_1,CheToStack
12/1/2021 0:22,S0025374141,RTG27,4664,CheToTruck
12/1/2021 0:22,FFAU4162487,RTG16,MM5_552_B_4,CheToStack
12/1/2021 0:22,BMOU5634102,RTG23,211955,CheToTruck
12/1/2021 0:23,MSCU5024629,RTG25,Unknown,CheToTruck
12/1/2021 0:23,CAIU4347520,RTG21,345537,CheToTruck
12/1/2021 0:23,CAIU9947213,RTG24,DD2_290_E_3,CheToStack
12/1/2021 0:23,TRLU5811693,RTG22,MM3_462_D_2,CheToStack
12/1/2021 0:24,S0025374161,RTG28,CC2_326_F_4,CheToStack
12/1/2021 0:24,TCKU7730280,RTG16,150255,CheToTruck
12/1/2021 0:24,MSDU4272455,RTG20,90542,CheToTruck
12/1/2021 0:24,CAIU4347520,RTG21,CC1_114_E_2,CheToStack
12/1/2021 0:25,MSMU6587545,RTG28,CC2_326_D_5,CheToStack
12/1/2021 0:25,SMCU1302095,RTG22,222797,CheToTruck
12/1/2021 0:25,S0025374180,RTG27,EE5_539_C_3,CheToStack
12/1/2021 0:25,S0025374165,RTG25,DD3_424_B_1,CheToStack
12/1/2021 0:25,S0025374175,RTG26,EE2_308_B_3,CheToStack
12/1/2021 0:26,S0025374184,RTG21,CC1_114_E_3,CheToStack
12/1/2021 0:26,FCIU8609077,RTG23,EE1_128_D_1,CheToStack
12/1/2021 0:26,CAIU6158720,RTG27,358105,CheToTruck
12/1/2021 0:27,FFAU4164509,RTG28,CC2_328_E_5,CheToStack
12/1/2021 0:27,MEDU7000073,RTG24,DD2_304_B_4,CheToStack
12/1/2021 0:27,FANU1558380,RTG16,311432,CheToTruck
12/1/2021 0:28,S0025374200,RTG23,EE1_128_D_2,CheToStack
12/1/2021 0:28,MEDU2879524,RTG22,MM3_443_E_1,CheToStack
12/1/2021 0:28,FFAU1677534,RTG25,DD3_424_B_2,CheToStack
12/1/2021 0:28,GLDU7304897,RTG24,DD2_304_A_1,CheToStack
12/1/2021 0:28,SEGU6894652,RTG21,CC1_122_D_1,CheToStack
12/1/2021 0:29,MEDU7470863,RTG20,UTR05049,CheToTruck
12/1/2021 0:29,S0025373785,RTG23,EE1_128_D_3,CheToStack
12/1/2021 0:29,BMOU2605610,RTG22,MM3_443_F_2,CheToStack
12/1/2021 0:29,MSMU6593954,RTG16,MM5_532_D_3,CheToStack
12/1/2021 0:30,MSMU6163125,RTG25,DD3_424_B_3,CheToStack
12/1/2021 0:30,MSMU5246246,RTG27,113089,CheToTruck
12/1/2021 0:30,MEDU9814973,RTG28,357235,CheToTruck
12/1/2021 0:30,S0025373797,RTG23,EE1_128_D_4,CheToStack
12/1/2021 0:30,S0025374224,RTG21,CC1_122_D_2,CheToStack
12/1/2021 0:30,TCKU1768210,RTG22,144455,CheToTruck
12/1/2021 0:31,DRYU9365830,RTG16,MM5_532_D_4,CheToStack
12/1/2021 0:31,S0025374098,RTG25,DD3_424_B_4,CheToStack
12/1/2021 0:32,S0025374225,RTG24,DD2_304_A_2,CheToStack
12/1/2021 0:32,S0025374237,RTG28,CC2_326_F_1,CheToStack
12/1/2021 0:32,S0025374241,RTG21,CC1_122_D_3,CheToStack
12/1/2021 0:32,HASU5204549,RTG16,358492,CheToTruck
12/1/2021 0:33,GLDU9941554,RTG23,EE1_120_A_1,CheToStack
12/1/2021 0:33,MSCU5220128,RTG25,DD3_424_C_4,CheToStack
12/1/2021 0:33,MRKU4707356,RTG27,EE5_502_F_2,CheToStack
12/1/2021 0:33,S0025374257,RTG22,MM3_430_E_2,CheToStack
12/1/2021 0:33,MSMU6587545,RTG28,CC2_328_F_2,CheToStack
12/1/2021 0:34,S0025374258,RTG21,CC1_122_D_4,CheToStack
12/1/2021 0:34,UACU8303253,RTG27,EE5_502_F_3,CheToStack
12/1/2021 0:34,S0025374161,RTG28,CC2_326_F_3,CheToStack
12/1/2021 0:35,MSMU8216327,RTG23,EE1_120_A_2,CheToStack
12/1/2021 0:35,CAAU5608625,RTG22,170498,CheToTruck
12/1/2021 0:35,S0025374268,RTG24,DD2_312_A_3,CheToStack
12/1/2021 0:35,CAIU4592194,RTG27,EE5_502_F_4,CheToStack
12/1/2021 0:35,MSMU7430817,RTG26,EE2_282_E_4,CheToStack
12/1/2021 0:36,CXDU2157392,RTG20,CC2_314_B_3,CheToStack
12/1/2021 0:37,MEDU8026494,RTG23,EE1_120_C_3,CheToStack
12/1/2021 0:37,YMMU6244927,RTG27,348882,CheToTruck
12/1/2021 0:37,MSKU1989392,RTG16,316399,CheToTruck
12/1/2021 0:37,S0025371346,RTG21,CC1_143_E_3,CheToStack
12/1/2021 0:37,TGBU9656103,RTG22,MM3_422_C_3,CheToStack
12/1/2021 0:38,MSMU8184385,RTG24,DD2_312_C_3,CheToStack
12/1/2021 0:38,TGBU5671603,RTG23,EE1_120_C_4,CheToStack
12/1/2021 0:39,S0025374317,RTG21,CC1_143_B_4,CheToStack
12/1/2021 0:39,FSCU4826978,RTG22,UTR20220,CheToTruck
12/1/2021 0:39,TRHU7652381,RTG27,EE5_502_E_1,CheToStack
12/1/2021 0:39,MEDU4186128,RTG24,DD2_312_C_4,CheToStack
12/1/2021 0:40,MSMU6342706,RTG27,193225,CheToTruck
12/1/2021 0:41,MSCU3972342,RTG26,EE2_279_C_1,CheToStack
12/1/2021 0:41,MSMU7690732,RTG23,EE1_112_C_2,CheToStack
12/1/2021 0:42,S0025374343,RTG24,DD2_316_C_3,CheToStack
12/1/2021 0:42,HDMU4723972,RTG16,MM6_628_C_4,CheToStack
12/1/2021 0:42,MSDU7481905,RTG22,MM3_426_F_2,CheToStack
12/1/2021 0:43,BEAU4250920,RTG23,EE1_112_C_3,CheToStack
12/1/2021 0:43,MSMU6278612,RTG27,EE5_486_E_3,CheToStack
12/1/2021 0:43,MSCU4928719,RTG24,DD2_316_D_3,CheToStack
12/1/2021 0:43,SMCU1243182,RTG25,347360,CheToTruck
12/1/2021 0:44,TLLU5487433,RTG16,MM6_628_A_2,CheToStack
12/1/2021 0:44,BEAU5693034,RTG22,UTR05049,CheToTruck
12/1/2021 0:44,NYKU8508300,RTG27,EE5_486_E_4,CheToStack
12/1/2021 0:44,MEDU6342385,RTG26,358631,CheToTruck
12/1/2021 0:44,MSDU7001945,RTG24,DD2_316_C_4,CheToStack
12/1/2021 0:44,MEDU8669588,RTG23,EE1_112_C_4,CheToStack
12/1/2021 0:45,TGBU4591252,RTG16,346430,CheToTruck
12/1/2021 0:45,MSMU6299364,RTG27,UTR19000,CheToTruck
12/1/2021 0:46,S0025374378,RTG21,90357,CheToTruck
12/1/2021 0:46,TRHU8030295,RTG24,DD2_316_D_4,CheToStack
12/1/2021 0:47,S0025374395,RTG24,DD2_320_B_3,CheToStack
12/1/2021 0:48,S0025374405,RTG28,356034,CheToTruck
12/1/2021 0:49,TTNU4806076,RTG21,CC1_194_B_3,CheToStack
12/1/2021 0:49,MRSU5205083,RTG25,DD5_574_A_1,CheToStack
12/1/2021 0:49,S0025374407,RTG24,DD2_320_B_4,CheToStack
12/1/2021 0:50,S0025374421,RTG24,DD2_320_D_3,CheToStack
12/1/2021 0:50,TGBU5980496,RTG27,352792,CheToTruck
12/1/2021 0:50,MSCU4383922,RTG23,EE1_206_B_4,CheToStack
12/1/2021 0:50,MSMU5656180,RTG25,UTR5879,CheToTruck
12/1/2021 0:51,MSMU5278109,RTG21,219009,CheToTruck
12/1/2021 0:51,S0025374431,RTG16,MM6_650_A_3,CheToStack
12/1/2021 0:51,SMCU1160703,RTG24,DD2_320_D_4,CheToStack
12/1/2021 0:52,CARU9459473,RTG26,EE2_340_E_4,CheToStack
12/1/2021 0:52,S0025374442,RTG28,345310,CheToTruck
12/1/2021 0:52,FSCU4228955,RTG23,EE1_206_D_4,CheToStack
12/1/2021 0:52,SUDU5974584,RTG16,MM6_650_B_5,CheToStack
12/1/2021 0:52,CAAU5657050,RTG24,DD2_320_E_1,CheToStack
12/1/2021 0:54,MEDU4722853,RTG27,EE5_554_B_2,CheToStack
12/1/2021 0:54,MSMU6239977,RTG16,UTR20222,CheToTruck
12/1/2021 0:54,NYKU5218904,RTG25,175251,CheToTruck
12/1/2021 0:54,GLDU3137908,RTG21,303656,CheToTruck
12/1/2021 0:54,TCLU7882676,RTG23,353597,CheToTruck
12/1/2021 0:55,TLLU5833752,RTG22,MM3_406_B_4,CheToStack
12/1/2021 0:55,S0025374471,RTG27,107601,CheToTruck
12/1/2021 0:55,SUDU5974584,RTG16,MM6_650_C_2,CheToStack
12/1/2021 0:55,TCLU8499764,RTG28,CC5_526_A_1,CheToStack
12/1/2021 0:55,NYKU5218904,RTG25,DD5_540_E_1,CheToStack
12/1/2021 0:56,MEDU4670507,RTG23,EE1_206_F_1,CheToStack
12/1/2021 0:56,TGBU9323951,RTG26,EE2_340_F_1,CheToStack
12/1/2021 0:56,TRHU8030295,RTG24,DD2_316_F_1,CheToStack
12/1/2021 0:57,FBLU0041050,RTG22,322808,CheToTruck
12/1/2021 0:57,MSMU5219050,RTG24,DD2_316_E_1,CheToStack
12/1/2021 0:58,TGHU8959703,RTG23,EE1_206_F_2,CheToStack
12/1/2021 0:58,S0025374503,RTG21,CC2_268_E_1,CheToStack
12/1/2021 0:58,MSCU4928719,RTG24,DD2_316_F_2,CheToStack
12/1/2021 0:58,TRHU2110855,RTG27,EE5_521_E_2,CheToStack
12/1/2021 0:59,MRKU5503948,RTG25,DD5_540_A_3,CheToStack
12/1/2021 0:59,MEDU7660550,RTG26,322374,CheToTruck
12/1/2021 0:59,MSDU4272753,RTG21,CC2_268_E_2,CheToStack
12/1/2021 0:59,TRHU5602334,RTG24,DD2_316_E_2,CheToStack
12/1/2021 0:59,MRKU4924562,RTG16,220797,CheToTruck
12/1/2021 0:59,S0025374510,RTG27,356162,CheToTruck
12/1/2021 1:00,TLLU5051429,RTG25,214181,CheToTruck
12/1/2021 1:00,MSCU4383922,RTG23,EE1_206_F_3,CheToStack
12/1/2021 1:01,S0025374520,RTG21,328582,CheToTruck
12/1/2021 1:01,S0025374524,RTG16,222176,CheToTruck
12/1/2021 1:01,TRHU2010120,RTG27,EE5_515_F_4,CheToStack
12/1/2021 1:02,FFAU3715340,RTG24,DD2_316_D_1,CheToStack
12/1/2021 1:03,FCIU5004781,RTG27,86824,CheToTruck
12/1/2021 1:05,FSCU7078885,RTG22,MM5_482_A_4,CheToStack
12/1/2021 1:05,CNIU1220821,RTG16,MM6_617_D_1,CheToStack
12/1/2021 1:06,TRHU7533253,RTG21,CC2_290_C_2,CheToStack
12/1/2021 1:06,KOCU9027919,RTG22,MM5_482_D_5,CheToStack
12/1/2021 1:06,HASU4105243,RTG26,176330,CheToTruck
12/1/2021 1:06,S0025374570,RTG28,CC3_418_A_1,CheToStack
12/1/2021 1:07,MSDU4278751,RTG21,CC2_290_C_3,CheToStack
12/1/2021 1:07,CAIU6432575,RTG16,315069,CheToTruck
12/1/2021 1:07,S0025374575,RTG22,255464,CheToTruck
12/1/2021 1:08,S0025374583,RTG21,CC2_290_C_4,CheToStack
12/1/2021 1:08,S0025374589,RTG21,CC2_290_C_4,CheToStack
12/1/2021 1:08,TCNU1923013,RTG23,EE1_210_D_4,CheToStack
12/1/2021 1:08,FCGU1689026,RTG25,DD5_486_B_1,CheToStack
12/1/2021 1:08,KOCU9027919,RTG22,MM5_482_E_1,CheToStack
12/1/2021 1:09,S0025373929,RTG16,MM6_617_E_2,CheToStack
12/1/2021 1:09,S0025374588,RTG28,CC3_418_F_1,CheToStack
12/1/2021 1:09,TCNU8797350,RTG27,EE5_496_B_2,CheToStack
12/1/2021 1:09,FFAU1947645,RTG23,EE1_210_E_3,CheToStack
12/1/2021 1:09,MEDU8137543,RTG25,DD5_486_A_2,CheToStack
12/1/2021 1:09,TEMU6822540,RTG26,EE2_300_F_1,CheToStack
12/1/2021 1:09,MSKU8656520,RTG21,174570,CheToTruck
12/1/2021 1:09,FSCU7078885,RTG22,MM5_482_E_2,CheToStack
12/1/2021 1:10,TEMU6822540,RTG26,EE2_300_F_1,CheToStack
12/1/2021 1:10,BMOU4234518,RTG27,EE5_496_B_3,CheToStack
12/1/2021 1:10,MSDU7001945,RTG24,DD2_316_D_2,CheToStack
12/1/2021 1:10,S0025373915,RTG16,MM6_617_E_3,CheToStack
12/1/2021 1:11,CAIU7175928,RTG23,EE1_210_E_4,CheToStack
12/1/2021 1:11,S0025374343,RTG24,DD2_316_D_3,CheToStack
12/1/2021 1:11,SMCU1151907,RTG27,193225,CheToTruck
12/1/2021 1:11,MSDU9029495,RTG28,CC3_418_F_2,CheToStack
12/1/2021 1:11,MSCU5083278,RTG25,Unknown,CheToTruck
12/1/2021 1:12,TGHU9352020,RTG24,DD2_316_E_3,CheToStack
12/1/2021 1:12,XINU8226274,RTG21,345151,CheToTruck
12/1/2021 1:13,S0025374625,RTG23,EE1_222_D_4,CheToStack
12/1/2021 1:13,S0025374623,RTG28,CC3_418_E_2,CheToStack
12/1/2021 1:13,MEDU8350585,RTG26,123125,CheToTruck
12/1/2021 1:13,MRKU4904099,RTG22,MM5_524_C_1,CheToStack
12/1/2021 1:14,S0025373734,RTG24,UTR5016,CheToTruck
12/1/2021 1:14,MSMU6339507,RTG21,CC2_274_E_2,CheToStack
12/1/2021 1:15,GLDU7401602,RTG28,CC3_418_E_4,CheToStack
12/1/2021 1:16,MEDU7791272,RTG21,CC2_274_E_3,CheToStack
12/1/2021 1:16,S0025374650,RTG22,MM5_524_C_2,CheToStack
12/1/2021 1:17,BEAU5711009,RTG24,DD2_332_F_1,CheToStack
12/1/2021 1:17,MSDU8016913,RTG21,CC2_274_E_4,CheToStack
12/1/2021 1:17,TGHU3640919,RTG25,DD3_463_A_2,CheToStack
12/1/2021 1:17,S0025371610,RTG22,192739,CheToTruck
12/1/2021 1:18,MEDU4421124,RTG24,DD2_332_E_3,CheToStack
12/1/2021 1:19,TGHU8797053,RTG21,147288,CheToTruck
12/1/2021 1:19,TGHU0973813,RTG25,DD3_463_A_1,CheToStack
12/1/2021 1:19,FFAU4162487,RTG16,MM5_552_D_2,CheToStack
12/1/2021 1:19,CXRU1011622,RTG23,EE1_108_D_2,CheToStack
12/1/2021 1:19,MSMU5610532,RTG27,EE6_644_B_2,CheToStack
12/1/2021 1:19,MSCU4593322,RTG24,332893,CheToTruck
12/1/2021 1:20,S0025374676,RTG16,MM5_552_D_3,CheToStack
12/1/2021 1:20,TCKU6878606,RTG22,11714,CheToTruck
12/1/2021 1:20,S0025374684,RTG27,EE6_644_B_3,CheToStack
12/1/2021 1:20,FTAU1448812,RTG25,DD3_463_A_2,CheToStack
12/1/2021 1:21,CAIU4710825,RTG23,EE1_108_D_3,CheToStack
12/1/2021 1:21,S0025374688,RTG16,UTR20222,CheToTruck
12/1/2021 1:21,HASU5159795,RTG26,86152,CheToTruck
12/1/2021 1:22,MSDU1404497,RTG25,DD3_463_A_3,CheToStack
12/1/2021 1:22,HASU5148717,RTG23,325091,CheToTruck
12/1/2021 1:22,NYKU5751702,RTG20,CC2_318_E_3,CheToStack
12/1/2021 1:23,S0025374705,RTG25,DD3_463_A_3,CheToStack
12/1/2021 1:23,S0025374711,RTG27,EE6_644_E_4,CheToStack
12/1/2021 1:24,MSDU7733083,RTG21,CC1_190_E_2,CheToStack
12/1/2021 1:24,FCIU8016826,RTG28,CC5_500_F_3,CheToStack
12/1/2021 1:24,S0025372401,RTG21,CC1_190_B_2,CheToStack
12/1/2021 1:25,S0025374718,RTG25,DD3_463_A_4,CheToStack
12/1/2021 1:25,CAIU4041150,RTG21,CC1_190_B_3,CheToStack
12/1/2021 1:25,MSMU6276796,RTG16,MM5_560_B_4,CheToStack
12/1/2021 1:25,CAIU8673822,RTG27,348118,CheToTruck
12/1/2021 1:26,MEDU9747833,RTG20,208902,CheToTruck
12/1/2021 1:26,GLDU7451434,RTG26,EE2_352_C_4,CheToStack
12/1/2021 1:27,INKU6606070,RTG21,329431,CheToTruck
12/1/2021 1:27,MEDU5950035,RTG25,146061,CheToTruck
12/1/2021 1:27,FFAU3935900,RTG28,Unknown,CheToTruck
12/1/2021 1:28,SMCU1240183,RTG16,333677,CheToTruck
12/1/2021 1:28,MSDU7868772,RTG27,120614,CheToTruck
12/1/2021 1:29,MVIU0025637,RTG23,EE1_116_F_4,CheToStack
12/1/2021 1:30,S0025374751,RTG16,MM5_560_B_1,CheToStack
12/1/2021 1:30,CAIU4813063,RTG23,EE1_116_F_5,CheToStack
12/1/2021 1:30,CXDU1997460,RTG24,311465,CheToTruck
12/1/2021 1:30,YMMU6380517,RTG27,165372,CheToTruck
12/1/2021 1:31,CAIU8065674,RTG20,CC2_318_F_2,CheToStack
12/1/2021 1:31,S0025374098,RTG25,332574,CheToTruck
12/1/2021 1:31,MSDU7184656,RTG23,EE1_116_E_5,CheToStack
12/1/2021 1:31,S0025370637,RTG21,CC1_114_A_3,CheToStack
12/1/2021 1:32,TGBU9323951,RTG26,EE2_340_C_2,CheToStack
12/1/2021 1:33,FCIU8695558,RTG21,UTR05049,CheToTruck
12/1/2021 1:33,MSMU7572745,RTG24,314671,CheToTruck
12/1/2021 1:33,MRKU5000774,RTG22,MM5_490_F_2,CheToStack
12/1/2021 1:34,MSMU7436667,RTG23,271677,CheToTruck
12/1/2021 1:34,TCNU7919010,RTG27,316844,CheToTruck
12/1/2021 1:34,BEAU5927106,RTG20,CC2_318_F_3,CheToStack
12/1/2021 1:34,TRHU7829456,RTG25,346727,CheToTruck
12/1/2021 1:34,MRSU4571200,RTG16,MM6_610_B_5,CheToStack
12/1/2021 1:34,MRSU4543893,RTG22,UTR19000,CheToTruck
12/1/2021 1:35,MSDU7184656,RTG23,EE1_116_C_1,CheToStack
12/1/2021 1:35,BEAU5927106,RTG20,CC2_318_F_3,CheToStack
12/1/2021 1:36,S0025374796,RTG21,CC1_132_A_1,CheToStack
12/1/2021 1:36,MSMU7542437,RTG27,EE6_612_E_1,CheToStack
12/1/2021 1:36,SUDU8752657,RTG16,205151,CheToTruck
12/1/2021 1:36,CARU9459473,RTG26,EE2_340_C_3,CheToStack
12/1/2021 1:37,CAIU4813063,RTG23,EE1_116_C_2,CheToStack
12/1/2021 1:37,S0025374806,RTG21,217497,CheToTruck
12/1/2021 1:37,CARU9459473,RTG26,EE2_340_C_3,CheToStack
12/1/2021 1:37,TGHU8040250,RTG28,CC5_500_F_2,CheToStack
12/1/2021 1:37,TGHU4906330,RTG27,144494,CheToTruck
12/1/2021 1:37,MRSU4571200,RTG16,MM6_610_C_3,CheToStack
12/1/2021 1:38,MVIU0025637,RTG23,EE1_116_C_3,CheToStack
12/1/2021 1:39,MEDU8235560,RTG21,323590,CheToTruck
12/1/2021 1:39,MSMU5619782,RTG22,UTR20222,CheToTruck
12/1/2021 1:39,TCLU5524288,RTG28,CC5_500_F_3,CheToStack
12/1/2021 1:39,MEDU8700786,RTG16,MM6_610_C_4,CheToStack
12/1/2021 1:39,S0025372633,RTG24,DD1_210_C_1,CheToStack
12/1/2021 1:40,CXDU1894862,RTG26,EE2_340_C_4,CheToStack
12/1/2021 1:41,TRHU8004608,RTG22,UTR20222,CheToTruck
12/1/2021 1:41,S0025374258,RTG21,120542,CheToTruck
12/1/2021 1:41,MEDU7747182,RTG24,DD1_210_C_2,CheToStack
12/1/2021 1:41,MSCU4996396,RTG28,CC5_500_E_3,CheToStack
12/1/2021 1:41,MSMU8364221,RTG25,DD5_500_A_3,CheToStack
12/1/2021 1:42,MSMU7245779,RTG23,EE1_146_F_4,CheToStack
12/1/2021 1:42,NYKU4969027,RTG27,EE5_562_B_2,CheToStack
12/1/2021 1:42,TLLU4840253,RTG21,CC1_122_D_4,CheToStack
12/1/2021 1:42,S0025374855,RTG28,CC5_500_E_4,CheToStack
12/1/2021 1:43,FFAU1990003,RTG25,DD5_500_C_3,CheToStack
12/1/2021 1:43,FBLU0007538,RTG23,EE1_146_F_5,CheToStack
12/1/2021 1:43,CAIU4714862,RTG24,DD1_210_C_3,CheToStack
12/1/2021 1:43,TLLU4840253,RTG21,CC1_122_D_4,CheToStack
12/1/2021 1:44,TGHU4637144,RTG27,EE5_562_B_3,CheToStack
12/1/2021 1:44,MSMU5530308,RTG23,EE1_146_E_5,CheToStack
12/1/2021 1:44,TGHU7818676,RTG25,356878,CheToTruck
12/1/2021 1:46,CAIU7578121,RTG21,CC1_136_A_1,CheToStack
12/1/2021 1:46,MEDU4538065,RTG27,219156,CheToTruck
12/1/2021 1:46,MSDU7919062,RTG23,87452,CheToTruck
12/1/2021 1:47,MSCU7025753,RTG21,CC1_136_A_2,CheToStack
12/1/2021 1:48,MSMU5530308,RTG23,EE1_146_C_1,CheToStack
12/1/2021 1:48,TRLU4150285,RTG20,CC2_260_F_4,CheToStack
12/1/2021 1:48,S0025374889,RTG22,MM3_398_F_2,CheToStack
12/1/2021 1:48,PONU7862260,RTG16,MM6_646_A_1,CheToStack
12/1/2021 1:49,MSDU7657276,RTG21,CC1_136_A_3,CheToStack
12/1/2021 1:49,FBLU0007538,RTG23,EE1_146_C_2,CheToStack
